date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:40:34	4424/4424	---M-Z	200	added ('OK')	text/javascript	etag:%224744245-1148-5bbd1343df909-gzip%22	http://cpsac.com.pe/assets/js/active.js	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/js/active.js	(from http://cpsac.com.pe/)
17:40:35	37045/37045	---M-Z	200	added ('OK')	text/javascript	etag:%224744246-90b5-5bbd134478a48-gzip%22	http://cpsac.com.pe/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/js/bootstrap.min.js	(from http://cpsac.com.pe/)
17:40:38	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441aa-4e9f-5bbd12da6314e%22	http://cpsac.com.pe/assets/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/glyphicons-halflings-regular.eot	(from http://cpsac.com.pe/assets/css/bootstrap.min.css)
17:40:38	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%2247441ae-466c-5bbd12dd897cf%22	http://cpsac.com.pe/assets/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/glyphicons-halflings-regular.woff2	(from http://cpsac.com.pe/assets/css/bootstrap.min.css)
17:40:41	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441aa-4e9f-5bbd12da6314e%22	http://cpsac.com.pe/assets/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/glyphicons-halflings-regulard41d.eot	(from http://cpsac.com.pe/assets/css/bootstrap.min.css)
17:40:42	23424/23424	---M--	200	added ('OK')	font/woff	etag:%2247441ad-5b80-5bbd12dce4727%22	http://cpsac.com.pe/assets/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/glyphicons-halflings-regular.woff	(from http://cpsac.com.pe/assets/css/bootstrap.min.css)
17:40:44	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%2247441ab-1a8c2-5bbd12dc0e16c%22	http://cpsac.com.pe/assets/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/glyphicons-halflings-regular.svg	(from http://cpsac.com.pe/assets/css/bootstrap.min.css)
17:40:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Oct%202024%2022:40:45%20GMT	http://cpsac.com.pe/assets/css/owl.video.play.png	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/css/owl.video.play.png	(from http://cpsac.com.pe/assets/css/owl.carousel.min.css)
17:40:50	45404/45404	---M--	200	added ('OK')	font/ttf	etag:%2247441ac-b15c-5bbd12dc2874d%22	http://cpsac.com.pe/assets/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/glyphicons-halflings-regular.ttf	(from http://cpsac.com.pe/assets/css/bootstrap.min.css)
17:40:51	316627/316627	---M--	200	added ('OK')	image/jpeg	etag:%224744225-4d4d3-5ccb5bab3fd47%22	http://cpsac.com.pe/assets/images/sede-huanuco.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/sede-huanuco.jpg	(from http://cpsac.com.pe/)
17:40:57	358295/358295	---M--	200	added ('OK')	image/jpeg	etag:%224744226-57797-5ccb5bab082a5%22	http://cpsac.com.pe/assets/images/sede-lima.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/sede-lima.jpg	(from http://cpsac.com.pe/)
17:41:04	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2247441a9-12d68-5bbd12d967202%22	http://cpsac.com.pe/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/fontawesome-webfont3e6e.woff2	(from http://cpsac.com.pe/assets/css/font-awesome.min.css)
17:41:11	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441a5-2876e-5bbd12d68e99d%22	http://cpsac.com.pe/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/fontawesome-webfont3e6e.eot	(from http://cpsac.com.pe/assets/css/font-awesome.min.css)
17:41:14	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2247441a8-17ee8-5bbd12d992954%22	http://cpsac.com.pe/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/fontawesome-webfont3e6e.woff	(from http://cpsac.com.pe/assets/css/font-awesome.min.css)
17:41:15	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%2247441a6-6c7db-5bbd12d7e2efe%22	http://cpsac.com.pe/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/fontawesome-webfont3e6e.svg	(from http://cpsac.com.pe/assets/css/font-awesome.min.css)
17:41:19	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441a5-2876e-5bbd12d68e99d%22	http://cpsac.com.pe/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/fontawesome-webfontd41d.eot	(from http://cpsac.com.pe/assets/css/font-awesome.min.css)
17:41:25	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441a1-e538-5bbd12de6055a%22	http://cpsac.com.pe/assets/fonts/Pe-icon-7-stroke.eot?d7yf1v	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/Pe-icon-7-strokebb1d.eot	(from http://cpsac.com.pe/assets/css/pe-icon-7-stroke.css)
17:41:25	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441a1-e538-5bbd12de6055a%22	http://cpsac.com.pe/assets/fonts/Pe-icon-7-stroke.eot?	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/Pe-icon-7-stroked41d.eot	(from http://cpsac.com.pe/assets/css/pe-icon-7-stroke.css)
17:41:28	164020/164020	---M--	200	added ('OK')	image/svg+xml	etag:%2247441a2-280b4-5bbd12defaa22%22	http://cpsac.com.pe/assets/fonts/Pe-icon-7-stroke.svg?d7yf1v	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/Pe-icon-7-strokebb1d.svg	(from http://cpsac.com.pe/assets/css/pe-icon-7-stroke.css)
17:41:29	58556/58556	---M--	200	added ('OK')	font/woff	etag:%2247441a4-e4bc-5bbd12e24c025%22	http://cpsac.com.pe/assets/fonts/Pe-icon-7-stroke.woff?d7yf1v	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/Pe-icon-7-strokebb1d.woff	(from http://cpsac.com.pe/assets/css/pe-icon-7-stroke.css)
17:41:33	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%2247441a7-286ac-5bbd12d83e00b%22	http://cpsac.com.pe/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/fontawesome-webfont3e6e.ttf	(from http://cpsac.com.pe/assets/css/font-awesome.min.css)
17:41:35	58480/58480	---M--	200	added ('OK')	font/ttf	etag:%2247441a3-e470-5bbd12dfbd75c%22	http://cpsac.com.pe/assets/fonts/Pe-icon-7-stroke.ttf?d7yf1v	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/Pe-icon-7-strokebb1d.ttf	(from http://cpsac.com.pe/assets/css/pe-icon-7-stroke.css)
17:41:52	140396/140396	---M--	200	added ('OK')	font/woff	etag:%2247441ba-2246c-5bbd134ee07e6%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Italic.woff	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Italic.woff	(from http://cpsac.com.pe/style.css)
17:42:16	291740/291740	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441b8-4739c-5bbd134e2098d%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Italic.eot	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Italic.eot	(from http://cpsac.com.pe/style.css)
17:42:17	153176/153176	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441be-25658-5bbd13512e584%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Medium.eot	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Medium.eot	(from http://cpsac.com.pe/style.css)
17:42:20	291544/291544	---M--	200	added ('OK')	font/ttf	etag:%2247441b9-472d8-5bbd134e3bf0e%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Italic.ttf	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Italic.ttf	(from http://cpsac.com.pe/style.css)
17:42:22	291740/291740	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441b8-4739c-5bbd134e2098d%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Italic.eot?	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Italicd41d.eot	(from http://cpsac.com.pe/style.css)
17:42:24	56016/56016	---M--	200	added ('OK')	font/woff	etag:%2247441c0-dad0-5bbd1351ed43e%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Medium.woff	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Medium.woff	(from http://cpsac.com.pe/style.css)
17:42:32	49020/49020	---M--	200	added ('OK')	font/woff	etag:%2247441b7-bf7c-5bbd134ce2f75%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-CondensedBlack.woff	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-CondensedBlack.woff	(from http://cpsac.com.pe/style.css)
17:42:41	153176/153176	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441be-25658-5bbd13512e584%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Medium.eot?	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Mediumd41d.eot	(from http://cpsac.com.pe/style.css)
17:42:44	130916/130916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441b5-1ff64-5bbd134c45015%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-CondensedBlack.eot	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-CondensedBlack.eot	(from http://cpsac.com.pe/style.css)
17:42:46	152980/152980	---M--	200	added ('OK')	font/ttf	etag:%2247441bf-25594-5bbd135183100%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Medium.ttf	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Medium.ttf	(from http://cpsac.com.pe/style.css)
17:42:54	130916/130916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441b5-1ff64-5bbd134c45015%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-CondensedBlack.eot?	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-CondensedBlackd41d.eot	(from http://cpsac.com.pe/style.css)
17:43:02	130684/130684	---M--	200	added ('OK')	font/ttf	etag:%2247441b6-1fe7c-5bbd134cfd93e%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-CondensedBlack.ttf	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-CondensedBlack.ttf	(from http://cpsac.com.pe/style.css)
17:43:10	140772/140772	---M--	200	added ('OK')	font/woff	etag:%2247441b4-225e4-5bbd134b3e8d0%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-BoldItalic.woff	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-BoldItalic.woff	(from http://cpsac.com.pe/style.css)
17:43:30	286976/286976	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441b2-46100-5bbd134a4c5c3%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-BoldItalic.eot	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-BoldItalic.eot	(from http://cpsac.com.pe/style.css)
17:43:40	286976/286976	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441b2-46100-5bbd134a4c5c3%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-BoldItalic.eot?	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-BoldItalicd41d.eot	(from http://cpsac.com.pe/style.css)
17:43:48	286760/286760	---M--	200	added ('OK')	font/ttf	etag:%2247441b3-46028-5bbd134b6d6d2%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-BoldItalic.ttf	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-BoldItalic.ttf	(from http://cpsac.com.pe/style.css)
17:43:51	127720/127720	---M--	200	added ('OK')	font/woff	etag:%2247441c6-1f2e8-5bbd1355df498%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue.woff	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue.woff	(from http://cpsac.com.pe/style.css)
17:43:54	273296/273296	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441c4-42b90-5bbd1354fbfd5%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue.eot	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue.eot	(from http://cpsac.com.pe/style.css)
17:44:05	65448/65448	---M--	200	added ('OK')	font/woff	etag:%2247441c3-ffa8-5bbd1353cf346%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-UltraLightItalic.woff	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-UltraLightItalic.woff	(from http://cpsac.com.pe/style.css)
17:44:18	163528/163528	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441c1-27ec8-5bbd1352665c4%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-UltraLightItalic.eot	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-UltraLightItalic.eot	(from http://cpsac.com.pe/style.css)
17:44:24	273296/273296	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441c4-42b90-5bbd1354fbfd5%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue.eot?	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeued41d.eot	(from http://cpsac.com.pe/style.css)
17:44:32	163528/163528	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441c1-27ec8-5bbd1352665c4%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-UltraLightItalic.eot?	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-UltraLightItalicd41d.eot	(from http://cpsac.com.pe/style.css)
17:44:32	273112/273112	---M--	200	added ('OK')	font/ttf	etag:%2247441c5-42ad8-5bbd13550c58e%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue.ttf	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue.ttf	(from http://cpsac.com.pe/style.css)
17:44:44	163288/163288	---M--	200	added ('OK')	font/ttf	etag:%2247441c2-27dd8-5bbd1353b39dd%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-UltraLightItalic.ttf	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-UltraLightItalic.ttf	(from http://cpsac.com.pe/style.css)
17:44:53	128312/128312	---M--	200	added ('OK')	font/woff	etag:%2247441b1-1f538-5bbd134a2878a%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Bold.woff	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Bold.woff	(from http://cpsac.com.pe/style.css)
17:45:08	269180/269180	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441af-41b7c-5bbd1348eb92a%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Bold.eot	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Bold.eot	(from http://cpsac.com.pe/style.css)
17:45:16	269180/269180	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441af-41b7c-5bbd1348eb92a%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Bold.eot?	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Boldd41d.eot	(from http://cpsac.com.pe/style.css)
17:45:19	65420/65420	---M--	200	added ('OK')	font/woff	etag:%2247441bd-ff8c-5bbd135052dc1%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-LightItalic.woff	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-LightItalic.woff	(from http://cpsac.com.pe/style.css)
17:45:19	165092/165092	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441bb-284e4-5bbd134f2de32%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-LightItalic.eot	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-LightItalic.eot	(from http://cpsac.com.pe/style.css)
17:45:27	268992/268992	---M--	200	added ('OK')	font/ttf	etag:%2247441b0-41ac0-5bbd1348ead72%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Bold.ttf	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-Bold.ttf	(from http://cpsac.com.pe/style.css)
17:45:43	165092/165092	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247441bb-284e4-5bbd134f2de32%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-LightItalic.eot?	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-LightItalicd41d.eot	(from http://cpsac.com.pe/style.css)
17:45:45	164872/164872	---M--	200	added ('OK')	font/ttf	etag:%2247441bc-28408-5bbd134fd8c9b%22	http://cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-LightItalic.ttf	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/fonts/helvetica-neue/HelveticaNeue-LightItalic.ttf	(from http://cpsac.com.pe/style.css)
17:47:00	575241/575241	---M--	200	added ('OK')	image/jpeg	etag:%224744228-8c709-5bbd1332792a1%22	http://cpsac.com.pe/assets/images/slide2.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/slide2.jpg	(from http://cpsac.com.pe/style.css)
17:47:00	622969/622969	---M--	200	added ('OK')	image/jpeg	etag:%224744227-98179-5bbd132ea8587%22	http://cpsac.com.pe/assets/images/slide1.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/slide1.jpg	(from http://cpsac.com.pe/style.css)
17:47:11	529996/529996	---M--	200	added ('OK')	image/jpeg	etag:%22474422a-8164c-5bbd1334868fb%22	http://cpsac.com.pe/assets/images/slide4.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/slide4.jpg	(from http://cpsac.com.pe/style.css)
17:47:15	570317/570317	---M--	200	added ('OK')	image/jpeg	etag:%224744229-8b3cd-5bbd1332ab753%22	http://cpsac.com.pe/assets/images/slide3.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/slide3.jpg	(from http://cpsac.com.pe/style.css)
17:48:22	504177/504177	---M--	200	added ('OK')	image/jpeg	etag:%22474422b-7b171-5bbd1335cd783%22	http://cpsac.com.pe/assets/images/slide5.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/slide5.jpg	(from http://cpsac.com.pe/style.css)
17:48:37	512002/512002	---M--	200	added ('OK')	image/jpeg	etag:%2247441ea-7d002-5bbd131b91911%22	http://cpsac.com.pe/assets/images/fondo-personal.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/fondo-personal.jpg	(from http://cpsac.com.pe/style.css)
17:48:38	1081/1081	---M--	200	added ('OK')	image/png	etag:%22474420e-439-5bbd131329325%22	http://cpsac.com.pe/assets/images/page-arrow.png	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/page-arrow.png	(from http://cpsac.com.pe/style.css)
17:48:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Oct%202024%2022:48:38%20GMT	http://cpsac.com.pe/popup/bg.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/popup/bg.jpg	(from http://cpsac.com.pe/popup/main.css)
17:48:39	1023/1023	---M--	200	added ('OK')	image/png	etag:%22474421e-3ff-5bbd1325476fe%22	http://cpsac.com.pe/assets/images/sec-arrow-blanco.png	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/sec-arrow-blanco.png	(from http://cpsac.com.pe/nosotros.html)
17:49:00	744698/744698	---M--	200	added ('OK')	image/jpeg	etag:%22474422c-b5cfa-5bbd1337d6b76%22	http://cpsac.com.pe/assets/images/slide6.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/slide6.jpg	(from http://cpsac.com.pe/style.css)
17:50:07	136622/136622	---M--	200	added ('OK')	image/jpeg	etag:%224744205-215ae-5bbd130cb60d9%22	http://cpsac.com.pe/assets/images/mision.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/mision.jpg	(from http://cpsac.com.pe/nosotros.html)
17:50:25	529418/529418	---M--	200	added ('OK')	image/jpeg	etag:%2247441e4-8140a-5bbd12f74b51c%22	http://cpsac.com.pe/assets/images/experiencia.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/experiencia.jpg	(from http://cpsac.com.pe/nosotros.html)
17:50:34	861678/861678	---M--	200	added ('OK')	image/jpeg	etag:%22474423d-d25ee-5bbd133f9cbb2%22	http://cpsac.com.pe/assets/images/video-bg.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/video-bg.jpg	(from http://cpsac.com.pe/style.css)
17:50:36	176096/176096	---M--	200	added ('OK')	image/jpeg	etag:%22474421b-2afe0-5bbd132301661%22	http://cpsac.com.pe/assets/images/revision-tecnica.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/revision-tecnica.jpg	(from http://cpsac.com.pe/servicios.html)
17:50:50	76573/76573	---M--	200	added ('OK')	image/jpeg	etag:%22474420c-12b1d-5bbd13116393e%22	http://cpsac.com.pe/assets/images/opacidad.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/opacidad.jpg	(from http://cpsac.com.pe/servicios.html)
17:51:15	154195/154195	---M--	200	added ('OK')	image/jpeg	etag:%2247441de-25a53-5bbd12f07e54c%22	http://cpsac.com.pe/assets/images/conformidad.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/conformidad.jpg	(from http://cpsac.com.pe/servicios.html)
17:51:24	365983/365983	---M--	200	added ('OK')	image/jpeg	etag:%2247441f0-5959f-5bbd13015eb27%22	http://cpsac.com.pe/assets/images/glp.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/glp.jpg	(from http://cpsac.com.pe/servicios.html)
17:51:37	393483/393483	---M--	200	added ('OK')	image/jpeg	etag:%2247441f2-6010b-5bbd13032644e%22	http://cpsac.com.pe/assets/images/gnv.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/gnv.jpg	(from http://cpsac.com.pe/servicios.html)
17:51:38	385435/385435	---M--	200	added ('OK')	image/jpeg	etag:%2247441fe-5e19b-5bbd13083c0af%22	http://cpsac.com.pe/assets/images/limitador.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/limitador.jpg	(from http://cpsac.com.pe/servicios.html)
17:51:45	127432/127432	---M--	200	added ('OK')	image/jpeg	etag:%2247441d5-1f1c8-5bbd12eb18f77%22	http://cpsac.com.pe/assets/images/carwash.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/carwash.jpg	(from http://cpsac.com.pe/servicios.html)
17:51:46	49552/49552	---M--	200	added ('OK')	image/jpeg	etag:%22474421d-c190-5bbd1323b9ba2%22	http://cpsac.com.pe/assets/images/reycicar.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/reycicar.jpg	(from http://cpsac.com.pe/talleres.html)
17:51:49	70677/70677	---M--	200	added ('OK')	image/jpeg	etag:%224744210-11415-5bbd131467125%22	http://cpsac.com.pe/assets/images/perugas.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/perugas.jpg	(from http://cpsac.com.pe/talleres.html)
17:51:54	54363/54363	---M--	200	added ('OK')	image/jpeg	etag:%2247441e7-d45b-5bbd12f92c485%22	http://cpsac.com.pe/assets/images/fast.jpg	C:/My%20Web%20Sites/copiaSPSAC/cpsac.com.pe/assets/images/fast.jpg	(from http://cpsac.com.pe/talleres.html)
